Id,SalePrice
1461,134434.34340460104
1462,181777.64172442778
1463,206807.23099763045
1464,203458.8946863866
1465,189577.97844502417
1466,168028.56489984793
1467,171872.89605785077
1468,162685.54480786927
1469,197064.66576179708
1470,120715.93132248464
1471,194002.5072767214
1472,89553.96166811275
1473,94379.05224367096
1474,139533.12950287937
1475,101488.37660881928
1476,354463.5353362081
1477,254455.82440699395
1478,294044.9671045925
1479,293220.54193381214
1480,456458.5629997103
1481,322123.8281440911
1482,211810.82915078526
1483,181433.7105108155
1484,160381.91930131035
1485,180819.94963746078
1486,195606.4199766201
1487,318521.44444803667
1488,243456.04939372063
1489,201821.2707671864
1490,271073.94700285856
1491,194930.74410007647
1492,95721.63163468277
1493,190253.56563793775
1494,280039.7031983405
1495,284283.95964617614
1496,259224.2332291145
1497,189936.46157059033
1498,174533.2346511866
1499,159157.12353684008
1500,169016.96664770725
1501,201443.406422883
1502,155334.7345910382
1503,252996.47234564312
1504,253076.5701751389
1505,235340.80937864629
1506,196987.38183249644
1507,262806.93502096407
1508,206929.36660598454
1509,164524.6446244782
1510,155899.75287681518
1511,158550.4661838062
1512,187967.1918258284
1513,145137.07219881067
1514,162982.64043753775
1515,222600.1647778807
1516,158648.0030439503
1517,186785.05391549793
1518,139364.4910655833
1519,227255.96723412935
1520,134663.82689286233
1521,150876.97709271472
1522,193721.0801370888
1523,113070.6822564565
1524,133354.74940836697
1525,129364.39495887389
1526,109394.88318090662
1527,115806.8558690481
1528,137190.39563712807
1529,170080.94886197973
1530,201690.3797625606
1531,108413.1230129699
1532,88894.60634219676
1533,168658.54753408764
1534,119284.82265997352
1535,168817.10979656945
1536,112808.67210131744
1537,81347.72754403029
1538,154868.2203457197
1539,197924.87198505914
1540,116533.64161575986
1541,157401.01810515655
1542,156850.76466669556
1543,205856.97711194976
1544,74408.30800580644
1545,112258.71916927783
1546,126470.1909871508
1547,134487.57696979376
1548,143835.65514958455
1549,131224.629441277
1550,145720.07900947361
1551,117986.49276202437
1552,164006.05067699408
1553,152338.06219978357
1554,129330.1083699169
1555,190378.83293965404
1556,76234.29046120695
1557,110226.96977063148
1558,97159.23009346933
1559,92610.22044783764
1560,134365.53321003524
1561,142594.9864296873
1562,128193.37870678757
1563,138691.69737640646
1564,176103.43635756028
1565,157336.05465423124
1566,251106.9302122426
1567,86167.01855932528
1568,246749.2036068869
1569,171087.5815104114
1570,130072.15755265566
1571,116990.46742326597
1572,152291.23539115523
1573,263314.4787674299
1574,139148.99151548502
1575,239201.49201674655
1576,260382.75001298642
1577,180535.33025497748
1578,144684.30157700952
1579,145161.52544694935
1580,191268.69753983067
1581,171225.33097043497
1582,128115.85789305829
1583,298115.31935299456
1584,218064.16873926148
1585,143526.50169513637
1586,63885.25258221573
1587,103089.29644566475
1588,182520.90760654083
1589,101630.31177823982
1590,123837.36721107576
1591,89012.88672119186
1592,130698.05127253498
1593,118481.26852176033
1594,126725.38207444412
1595,126645.52889638927
1596,234452.96891102992
1597,216294.9632989528
1598,215508.82159544007
1599,194925.62840330854
1600,173626.93630474398
1601,70370.73327009309
1602,123858.88983696785
1603,61439.84900817976
1604,292598.7978991772
